dbn,school_name,state_and_local_funding_per_pupil,federal_funding _per_pupil,total_school_funding_per_pupil,fiscal_year
09X505,"Bronx School for Law, Government and Justice",14151.79,959.89,21785.68,2019
09X505,"Bronx School for Law, Government and Justice",13688.4594,918.5577173,21171.20077,2018
09X568,Young Women's Leadership School of the Bronx,14291.33973,1813.242401,24681.35739,2022
09X568,Young Women's Leadership School of the Bronx,13978.09848,1263.337945,21983.67349,2021
09X568,Young Women's Leadership School of the Bronx,13254.08549,841.6077348,20819.06911,2020
09X568,Young Women's Leadership School of the Bronx,13183.53,875.93,20733.45,2019
09X568,Young Women's Leadership School of the Bronx,13152.1608,897.3182796,20613.66273,2018
09X593,South Bronx International Middle School,24794.8913,3270.105501,36641.77206,2022
09X593,South Bronx International Middle School,22985.78274,1531.481481,31259.50129,2021
09X593,South Bronx International Middle School,22938.51323,1193.623656,30855.51277,2020
09X593,M.S. 593,28636.64,649.52,35960.16,2019
09X594,M.S. 594,20871.94186,2484.44372,31933.16083,2022
09X594,M.S. 594,19026.58393,1300.731618,27069.55262,2021
09X594,M.S. 594,19272.11361,909.3174603,26904.80696,2020
09X594,M.S. 594,16409.27,841.56,23924.82,2019
10X003,P.S. 3 Raul Julia Micro Society,21732.84546,4660.752551,34970.37327,2022
10X003,P.S. 3 Raul Julia Micro Society,21143.86521,1486.774096,29372.87637,2021
10X003,P.S. 3 Raul Julia Micro Society,21792.76759,1796.81672,30312.96019,2020
10X003,P.S. 3 Raul Julia Micro Society,17390.25,1779.02,25843.28,2019
10X003,P.S. 3 Raul Julia Micro Society,17541.18658,1619.502874,25724.8731,2018
10X015,P.S. X015 Institute for Environmental Learning,18618.8902,3146.781471,30342.44692,2022
10X015,P.S. X015 Institute for Environmental Learning,16109.49256,1768.517241,24620.24686,2021
10X015,P.S. X015 Institute for Environmental Learning,15737.64207,1420.696507,23881.71447,2020
10X015,P.S. X015 Institute for Environmental Learning,14739.83,1541.53,22955.36,2019
10X015,P.S. X015 Institute for Environmental Learning,14567.49973,1489.9875,22621.67088,2018
10X020,"PS/MS 20 P.O.George J. Werdann, III",18882.03892,3228.568525,30687.3827,2022
10X020,"PS/MS 20 P.O.George J. Werdann, III",18020.37638,2203.528536,26966.14198,2021
10X020,"P.S./M.S. 20 P.O.George J. Werdann, III",16542.52781,1898.626993,25164.53069,2020
10X020,"P.S./M.S. 20 P.O.George J. Werdann, III",15008.96,1728.03,23410.98,2019
10X020,"P.S./M.S. 20 P.O.George J. Werdann, III",14493.47341,1577.422575,22635.07963,2018
10X037,P.S. X037 - Multiple Intelligence School,19927.52298,2763.333237,31267.63148,2022
10X037,P.S. X037 - Multiple Intelligence School,17967.19808,1703.942623,26413.37777,2021
10X037,P.S. X037 - Multiple Intelligence School,17393.09915,1154.889068,25271.3641,2020
10X037,P.S. X037 - Multiple Intelligence School,16346.72,1471.64,24492.36,2019
10X037,P.S. X037 - Multiple Intelligence School,16038.83493,1338.654799,23941.67337,2018
10X045,Thomas C. Giordano Middle School 45,18370.63363,2581.47782,29528.8867,2022
10X045,Thomas C. Giordano Middle School 45,16605.84061,1423.131004,24771.20868,2021
10X045,Thomas C. Giordano Middle School 45,15159.05553,1339.881793,23222.31321,2020
10X045,Thomas C. Giordano Middle School 45,14630.71,1488.16,22792.87,2019
10X045,Thomas C. Giordano Middle School 45,13893.3726,1493.002817,21950.55907,2018
10X080,J.H.S. 080 The Mosholu Parkway,18601.04382,2927.478057,30105.29714,2022
10X080,J.H.S. 080 The Mosholu Parkway,18326.70812,2044.795717,27113.7409,2021
10X080,J.H.S. 080 The Mosholu Parkway,19330.34335,1724.071545,27777.79078,2020
10X080,J.H.S. 080 The Mosholu Parkway,15770.88,1553.35,23998.23,2019
10X080,J.H.S. 080 The Mosholu Parkway,19627.24348,1575.105644,27766.53277,2018
10X086,P.S. 086 Kingsbridge Heights,16399.94771,2487.489084,27464.21205,2022
10X086,P.S. 086 Kingsbridge Heights,14772.9109,1383.800866,22898.94883,2021
10X086,P.S. 086 Kingsbridge Heights,14875.96433,1239.006936,22838.34715,2020
10X086,P.S. 086 Kingsbridge Heights,13635.92,1118.29,21428.21,2019
10X086,P.S. 086 Kingsbridge Heights,13030.54126,1171.318155,20766.04306,2018
10X095,P.S. 095 Sheila Mencher,17234.95225,2732.705024,28544.43253,2022
10X095,P.S. 095 Sheila Mencher,15027.541,1453.254717,23223.03278,2021
10X095,P.S. 095 Sheila Mencher,14429.69345,1347.154772,22500.22411,2020
10X095,P.S. 095 Sheila Mencher,13845.98,1151.22,21671.21,2019
10X095,P.S. 095 Sheila Mencher,13134.02921,1138.302795,20836.51565,2018
10X118,J.H.S. 118 William W. Niles,17826.14786,2772.554661,29175.47778,2022
10X118,J.H.S. 118 William W. Niles,16296.52893,1810.02376,24848.78975,2021
10X118,J.H.S. 118 William W. Niles,15619.39172,1257.810138,23600.57775,2020
10X118,J.H.S. 118 William W. Niles,13990.28,1263.9,21928.19,2019
10X118,J.H.S. 118 William W. Niles,13490.97352,1184.707836,21239.86501,2018
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),12959.40017,835.1807188,22371.35615,2022
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),12428.18639,246.0580475,19416.4815,2021
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),12514.29244,116.0408031,19353.70913,2020
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),12196.84,202.28,19073.12,2019
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),11665.45693,198.0799736,18427.72055,2018
10X206,I.S. 206 Ann Mersereau,23956.81897,3362.946784,35896.54101,2022
10X206,I.S. 206 Ann Mersereau,20124.97847,1373.914966,28241.1305,2021
10X206,I.S. 206 Ann Mersereau,22181.62892,1630.072289,30535.07709,2020
10X206,I.S. 206 Ann Mersereau,19334.76,1582.71,27591.46,2019
10X206,I.S. 206 Ann Mersereau,19509.1672,1421.236715,27494.58756,2018
10X225,Theatre Arts Production Company School,17389.12205,1908.403936,27874.30124,2022
10X225,Theatre Arts Production Company School,17282.71929,1296.750507,25321.70686,2021
10X225,Theatre Arts Production Company School,16574.82427,1039.011765,24337.21192,2020
10X225,Theatre Arts Production Company School,14407.44,795.29,21876.73,2019
10X225,Theatre Arts Production Company School,13852.73207,790.9029605,21207.81867,2018
10X228,Jonas Bronck Academy,17137.771,2542.146754,28256.69301,2022
10X228,Jonas Bronck Academy,17419.02905,1232.181818,25393.44794,2021
10X228,Jonas Bronck Academy,16692.18906,1023.045113,24438.61006,2020
10X228,Jonas Bronck Academy,15965.84,945.91,23585.74,2019
10X228,Jonas Bronck Academy,15190.26492,975.2761194,22729.72469,2018
10X243,West Bronx Academy for the Future,16413.15792,3157.839254,28147.77243,2022
10X243,West Bronx Academy for the Future,16136.52542,1818.645941,24697.40843,2021
10X243,West Bronx Academy for the Future,16502.8196,1358.760943,24584.95642,2020
10X243,West Bronx Academy for the Future,15832.56,1466.63,23973.19,2019
10X243,West Bronx Academy for the Future,14187.01818,1363.726524,22114.92835,2018
10X244,The New School for Leadership and Journalism,16751.49351,2909.959613,28238.22838,2022
10X244,The New School for Leadership and Journalism,16223.42764,1382.206997,24347.8717,2021
10X244,The New School for Leadership and Journalism,15211.65315,1409.183844,23344.21288,2020
10X244,The New School for Leadership and Journalism,13933.56,1263.41,21870.97,2019
10X244,The New School for Leadership and Journalism,13797.70569,1071.082888,21432.97222,2018
10X254,I.S. 254,18582.55539,2805.145851,29964.47649,2022
10X254,I.S. 254,19130.02613,1816.121655,27688.38485,2021
10X254,I.S. 254,18393.415,1347.367347,26464.15823,2020
10X254,I.S. 254,16553.98,1359.5,24587.49,2019
10X254,I.S. 254,16170.90347,1565.571429,24300.65854,2018
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",18515.78866,3389.479138,30482.04306,2022
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",16555.22034,2016.728507,25314.18591,2021
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",15364.03326,1723.406091,23810.81524,2020
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",14369.48,1548.57,22592.05,2019
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",13902.09712,1451.354396,21917.63516,2018
10X280,P.S./M.S. 280 Mosholu Parkway,17517.55971,2955.841101,29050.17607,2022
10X280,P.S./M.S. 280 Mosholu Parkway,15755.2169,1867.936948,24365.39091,2021
10X280,P.S./M.S. 280 Mosholu Parkway,15438.56789,1500.637887,23662.58166,2020
10X280,P.S./M.S. 280 Mosholu Parkway,14194.27,1486.84,22355.11,2019
10X280,P.S./M.S. 280 Mosholu Parkway,13591.97635,1296.787671,21452.94766,2018
10X308,Bronx Dance Academy School,17745.18866,2793.44511,29115.40903,2022
10X308,Bronx Dance Academy School,17271.01073,1240.987805,25254.2356,2021
10X308,Bronx Dance Academy School,15269.36959,972.9219331,22965.66741,2020
10X308,Bronx Dance Academy School,14202.63,991.51,21868.14,2019
10X308,Bronx Dance Academy School,14208.79391,883.8289963,21656.80655,2018
10X315,P.S. 315 Lab School,20165.6462,3213.176906,31955.59836,2022
10X315,P.S. 315 Lab School,15473.88059,1416.538136,23632.65579,2021
10X315,P.S. 315 Lab School,17424.61408,1557.989796,25705.97976,2020
10X315,P.S. 315 Lab School,16221.09,1383.95,24279.04,2019
10X315,P.S. 315 Lab School,14470.12841,1377.365462,22411.67752,2018
10X331,The Bronx School of Young Leaders,18246.8367,2295.136293,29118.74825,2022
10X331,The Bronx School of Young Leaders,18607.27954,1628.305556,26977.82216,2021
10X331,The Bronx School of Young Leaders,19057.11268,1509.33557,27289.82414,2020
10X331,The Bronx School of Young Leaders,17718.03,1492.54,25884.57,2019
10X331,The Bronx School of Young Leaders,17841.14904,1501.814181,25907.14687,2018
10X342,International School for Liberal Arts,19440.62665,3243.193549,31260.59545,2022
10X342,International School for Liberal Arts,16733.50761,1769.830612,25245.57529,2021
10X342,International School for Liberal Arts,17224.08162,1704.013699,25651.47121,2020
10X342,International School for Liberal Arts,16239.14,1401.76,24314.9,2019
10X342,International School for Liberal Arts,14881.81062,1291.541109,22737.53537,2018
10X363,Academy for Personal Leadership and Excellence,22283.68683,2338.834588,33199.29667,2022
10X363,Academy for Personal Leadership and Excellence,21220.34474,1237.523858,29200.10566,2021
10X363,Academy for Personal Leadership and Excellence,24300.65784,1333.959339,32357.99306,2020
10X363,Academy for Personal Leadership and Excellence,22621.52,1058.84,30354.36,2019
10X363,Academy for Personal Leadership and Excellence,21753.89158,1183.32316,29501.39838,2018
10X368,In-Tech Academy (M.S. / High School 368),15800.96919,2608.396412,26986.14086,2022
10X368,In-Tech Academy (M.S. / High School 368),14705.92928,1509.279397,22957.44574,2021
10X368,In-Tech Academy (M.S. / High School 368),14454.28461,1323.581067,22501.24157,2020
10X368,In-Tech Academy (M.S. / High School 368),13454.78,1188.06,21316.84,2019
10X368,In-Tech Academy (M.S. / High School 368),13231.05485,1179.438684,20974.67718,2018
10X390,M.S. 390,17383.5853,3130.524113,29090.88467,2022
10X390,M.S. 390,16573.46367,1585.687719,24901.38845,2021
10X390,M.S. 390,17266.16669,1780.044231,25769.58681,2020
10X390,M.S. 390,17025.42,1592.33,25291.75,2019
10X390,M.S. 390,16822.23805,2427.346939,25813.76864,2018
10X391,The Angelo Patri Middle School,25051.7296,2796.191472,36424.69633,2022
10X391,The Angelo Patri Middle School,25955.9887,1819.306373,34517.53214,2021
10X391,The Angelo Patri Middle School,24260.32081,1574.804825,32558.50152,2020
10X391,The Angelo Patri Middle School,20289.08,1421.04,28384.12,2019
10X391,The Angelo Patri Middle School,21215.66917,1353.179245,29133.03206,2018
10X447,Creston Academy,17776.19717,3076.94449,29429.91691,2022
10X447,Creston Academy,16949.11791,1794.062921,25485.4179,2021
10X447,Creston Academy,17573.54924,1652.917051,25949.84218,2020
10X447,Creston Academy,16511.21,1561.48,24746.69,2019
10X447,Creston Academy,16622.47084,1535.406522,24722.06101,2018
11X019,P.S. 019 Judith K. Weiss,15842.12316,1286.542968,25705.44138,2022
11X019,P.S. 019 Judith K. Weiss,15049.36061,921.83174,22713.42942,2021
11X019,P.S. 019 Judith K. Weiss,14139.38463,842.9560229,21705.71654,2020
11X019,P.S. 019 Judith K. Weiss,13832.34,841.98,21348.32,2019
11X019,P.S. 019 Judith K. Weiss,13954.31102,854.9686888,21373.46335,2018
11X083,P.S. 083 Donald Hertz,15363.20557,1951.463891,25891.44472,2022
11X083,P.S. 083 Donald Hertz,14045.7973,1189.779874,21977.81423,2021
11X083,P.S. 083 Donald Hertz,13853.80523,1078.01696,21655.19808,2020
11X083,P.S. 083 Donald Hertz,12937.99,979.27,20591.26,2019
11X083,P.S. 083 Donald Hertz,12740.28501,924.1213192,20228.58998,2018
11X089,P.S. 089 Bronx,15104.36069,2368.67033,26049.80628,2022
11X089,P.S. 089 Bronx,13188.54083,1490.865804,21421.6437,2021
11X089,P.S. 089 Bronx,13197.8357,1067.958611,20989.1702,2020
11X089,P.S. 089 Bronx,12388.21,1373.65,20435.86,2019
11X089,P.S. 089 Bronx,12172.0579,1276.979974,20013.22152,2018
11X127,J.H.S. 127 The Castle Hill,16347.49072,2586.352261,27510.61824,2022
11X127,J.H.S. 127 The Castle Hill,15413.71745,1473.079614,23629.03413,2021
11X127,J.H.S. 127 The Castle Hill,14939.20096,1147.325315,22809.90216,2020
11X127,J.H.S. 127 The Castle Hill,14218.59,1082.18,21974.77,2019
11X127,J.H.S. 127 The Castle Hill,14199.51602,1163.132754,21926.83242,2018
11X144,J.H.S. 144 Michelangelo,21518.85638,2892.311432,32987.94306,2022
11X144,J.H.S. 144 Michelangelo,19726.52763,1869.419355,28338.18405,2021
11X144,J.H.S. 144 Michelangelo,18454.60822,1935.414376,27113.39849,2020
11X144,J.H.S. 144 Michelangelo,17459.28,1646.89,25780.17,2019
11X144,J.H.S. 144 Michelangelo,17379.43247,1476.315041,25419.93116,2018
11X175,P.S. 175 City Island,17437.97098,1260.043598,27274.78983,2022
11X175,P.S. 175 City Island,16631.37624,155.8349835,23529.44829,2021
11X175,P.S. 175 City Island,17106.07457,151.2733333,23980.72379,2020
11X175,P.S. 175 City Island,15551.75,160.24,22385.99,2019
11X175,P.S. 175 City Island,14926.27557,219.0271084,21709.48632,2018
11X180,M.S. 180 Dr. Daniel Hale Williams,16273.6307,2009.576698,26859.98266,2022
11X180,M.S. 180 Dr. Daniel Hale Williams,15723.56646,1485.162562,23950.96609,2021
11X180,M.S. 180 Dr. Daniel Hale Williams,15789.0142,1033.766635,23546.15672,2020
11X180,M.S. 180 Dr. Daniel Hale Williams,14722.24,1085.28,22481.53,2019
11X180,M.S. 180 Dr. Daniel Hale Williams,14275.05527,1011.450413,21850.68933,2018
11X181,I.S. 181 Pablo Casals,18635.92473,2117.794186,29330.49418,2022
11X181,I.S. 181 Pablo Casals,16871.1266,1317.732203,24931.09587,2021
11X181,I.S. 181 Pablo Casals,15566.93367,1033.985556,23324.29511,2020
11X181,I.S. 181 Pablo Casals,14261.1,873.98,21809.07,2019
11X181,I.S. 181 Pablo Casals,14051.57616,918.5764439,21534.33624,2018
11X194,P.S./M.S. 194,16372.86086,2427.601695,27377.23782,2022
11X194,P.S./M.S. 194,14325.38745,1717.132151,22784.75667,2021
11X194,P.S./M.S. 194,14177.81985,1587.847403,22489.04314,2020
11X194,P.S./M.S. 194,13097.7,1399.57,21171.27,2019
11X194,P.S./M.S. 194,12987.68301,1315.373303,20867.23996,2018
11X287,North Bronx School of Empowerment,22516.22789,3321.898965,34414.90211,2022
11X287,North Bronx School of Empowerment,21091.2293,1732.248879,29565.71525,2021
11X287,North Bronx School of Empowerment,18386.2674,1409.289617,26518.9329,2020
11X287,North Bronx School of Empowerment,16400.77,1159.36,24234.13,2019
11X287,North Bronx School of Empowerment,16305.25241,1764.96831,24634.40437,2018
11X326,Bronx Green Middle School,15814.79591,3109.738934,27501.3101,2022
11X326,Bronx Green Middle School,14915.90838,1616.764846,23274.91029,2021
11X326,Bronx Green Middle School,15331.19966,1467.927184,23522.50273,2020
11X326,Bronx Green Middle School,14793.74,1440.48,22908.23,2019
11X326,Bronx Green Middle School,13935.24082,1231.288608,21730.71307,2018
11X355,Bronx Alliance Middle School,18076.47156,2075.709361,28728.95618,2022
11X355,Bronx Alliance Middle School,17441.38155,1232.433333,25416.05194,2021
11X355,Bronx Alliance Middle School,18347.93795,1228.243816,26299.55765,2020
11X355,Bronx Alliance Middle School,15388.74,933.15,22995.89,2019
11X355,Bronx Alliance Middle School,14324.39757,1708.235988,22596.8172,2018
11X370,Leaders of Tomorrow,20136.1784,2792.300963,31505.25462,2022
11X370,Leaders of Tomorrow,19639.59994,1766.089027,28147.92603,2021
11X370,Leaders of Tomorrow,21654.75005,1290.102088,29668.22802,2020
11X370,Leaders of Tomorrow,19783.11,1963.34,28420.46,2019
11X370,Leaders of Tomorrow,20210.5558,3823.49,30598.22944,2018
11X462,Cornerstone Academy for Social Action Middle School (CASA),18493.42444,2758.574878,29828.77458,2022
11X462,Cornerstone Academy for Social Action Middle School (CASA),16729.0066,1718.866397,25190.11006,2021
11X462,Cornerstone Academy for Social Action Middle School (CASA),16156.98604,1439.619231,24319.98115,2020
11X462,Cornerstone Academy for Social Action Middle School (CASA),15751.11503,1243.47191,23558.77059,2018
11X468,Pelham Academy of Academics and Community Engagement,17454.13336,2657.030016,28687.93863,2022
11X468,Pelham Academy of Academics and Community Engagement,16188.08918,1414.356725,24344.68297,2021
11X468,Pelham Academy of Academics and Community Engagement,16025.26111,1073.435673,23822.07267,2020
11X468,Pelham Academy of Academics and Community Engagement,15384.34,1042.29,23100.63,2019
11X468,Pelham Academy of Academics and Community Engagement,14771.31698,1010.086687,22345.58731,2018
11X498,P.S./M.S. 11X498 - Van Nest Academy,15679.86918,2019.230237,26275.87467,2022
11X498,P.S./M.S. 11X498 - Van Nest Academy,15179.81005,1282.567278,23204.61439,2021
11X498,P.S./M.S. 11X498 - Van Nest Academy,14919.47958,1058.590977,22701.44644,2020
11X498,P.S./M.S. 11X498 - Van Nest Academy,15344.46,1030.81,23049.27,2019
11X498,P.S./M.S. 11X498 - Van Nest Academy,14283.4477,1068.768868,21916.40022,2018
11X529,One World Middle School at Edenwald,25170.24408,1986.106924,35733.12626,2022
11X529,One World Middle School at Edenwald,21956.63125,1220.128358,29918.99668,2021
11X529,One World Middle School at Edenwald,22102.06056,971.9410112,29797.37746,2020
11X529,One World Middle School at Edenwald,22727.35,899.77,30301.12,2019
11X529,One World Middle School at Edenwald,20881.99651,880.3855422,28326.5657,2018
11X532,Baychester Middle School,18454.83898,2148.287702,29179.90193,2022
11X532,Baychester Middle School,15936.58095,1275.805921,23954.62394,2021
11X532,Baychester Middle School,17454.25066,1083.216216,25260.84276,2020
11X532,Baychester Middle School,15411.61,939.79,23025.4,2019
11X532,Baychester Middle School,14125.32071,1011.696667,21701.20103,2018
11X556,Bronx Park Middle School,17828.73118,2133.615134,28539.12157,2022
11X556,Bronx Park Middle School,17265.3129,1440.9175,25448.46746,2021
11X556,Bronx Park Middle School,15951.13838,1148.786385,23823.30065,2020
11X556,Bronx Park Middle School,16324.77,1129.35,24128.12,2019
11X556,Bronx Park Middle School,15800.16085,1430.211823,23794.55632,2018
11X566,Pelham Gardens Middle School,18005.01769,2003.604166,28585.39711,2022
11X566,Pelham Gardens Middle School,16744.99642,1292.578231,24779.81171,2021
11X566,Pelham Gardens Middle School,16036.82088,1086.390351,23846.58711,2020
11X566,Pelham Gardens Middle School,15678.32,922.05,23274.37,2019
11X566,Pelham Gardens Middle School,15580.54851,812.0509978,22956.78316,2018
12X098,J.H.S. 098 Herman Ridder,22593.91595,4672.318545,35843.00975,2022
12X098,J.H.S. 098 Herman Ridder,21849.25347,3281.606481,31873.09702,2021
12X098,J.H.S. 098 Herman Ridder,21115.79298,3019.957447,30859.12631,2020
12X098,J.H.S. 098 Herman Ridder,17409.37,2042.75,26126.12,2019
12X098,J.H.S. 098 Herman Ridder,19443.24641,1684.016667,27691.44672,2018
12X129,M.S. 129 Academy for Independent Learning and Leadership,19970.08911,3500.494673,32047.35904,2022
12X129,M.S. 129 Academy for Independent Learning and Leadership,17021.50143,2112.587426,25876.32592,2021
12X129,M.S. 129 Academy for Independent Learning and Leadership,16391.7989,1655.316574,24770.49136,2020
12X129,M.S. 129 Academy for Independent Learning and Leadership,16007.44,1439.4,24120.84,2019
12X129,M.S. 129 Academy for Independent Learning and Leadership,15879.23797,1443.586074,23887.00769,2018
12X190,E.S.M.T- I.S. 190,19078.93887,2402.680131,30058.39425,2022
12X190,E.S.M.T- I.S. 190,16900.01137,1374.303249,25016.55169,2021
12X190,E.S.M.T- I.S. 190,17340.72424,1017.966543,25082.06667,2020
12X190,E.S.M.T- I.S. 190,16932.41,1152.24,24758.65,2019
12X190,E.S.M.T- I.S. 190,16253.66454,1020.701245,23838.54943,2018
12X211,P.S. 211,19542.1135,2613.968965,30732.85772,2022
12X211,P.S. 211,17385.99596,1428.874016,25557.10704,2021
12X211,P.S. 211,18092.36121,1573.807692,26389.54479,2020
12X211,P.S. 211,15849.5,1364.05,23887.55,2019
12X211,P.S. 211,15539.4476,1553.608696,23657.23994,2018
12X214,P.S. 214,15619.68651,2662.230596,26858.69236,2022
12X214,P.S. 214,14189.14437,1604.176186,22535.55762,2021
12X214,P.S. 214,14379.81743,1379.582852,22482.77616,2020
12X214,P.S. 214,13625.65,1398.48,21698.13,2019
12X214,P.S. 214,13317.33435,1288.016698,21169.53469,2018
12X217,School of Performing Arts,24615.87056,4045.424482,37238.0703,2022
12X217,School of Performing Arts,20841.89373,1919.239394,29503.37019,2021
12X217,School of Performing Arts,19405.91822,1363.45288,27492.74698,2020
12X217,School of Performing Arts,20058.91,1811.62,28544.53,2019
12X217,School of Performing Arts,20282.86053,1758.426667,28605.47085,2018
12X242,Mott Hall V,17090.03981,2504.794131,28171.60919,2022
12X242,Mott Hall V,15994.74903,1331.685075,24068.67117,2021
12X242,Mott Hall V,16088.52081,1185.132399,23997.02909,2020
12X242,Mott Hall V,14851.58,970.46,22496.04,2019
12X242,Mott Hall V,13340.21945,929.0967742,20833.49987,2018
12X267,Bronx Latin,16851.05228,2688.800977,28116.62851,2022
12X267,Bronx Latin,16088.82981,1721.953935,24553.02081,2021
12X267,Bronx Latin,16061.96439,1590.333333,24375.67361,2020
12X267,Bronx Latin,14299.04,1213.97,22187,2019
12X267,Bronx Latin,14586.09507,1149.252159,22299.53087,2018
12X271,East Bronx Academy for the Future,19984.80036,2246.469215,30808.04483,2022
12X271,East Bronx Academy for the Future,18823.93092,1398.891271,26965.05925,2021
12X271,East Bronx Academy for the Future,19705.92255,1268.264151,27697.56258,2020
12X271,East Bronx Academy for the Future,16810.09,1153.48,24637.57,2019
12X271,East Bronx Academy for the Future,17265.43074,1268.293592,25097.90798,2018
12X273,Frederick Douglass Academy V. Middle School,21326.59483,2931.39477,32834.76485,2022
12X273,Frederick Douglass Academy V. Middle School,21363.87,2012.558659,30118.66572,2021
12X273,Frederick Douglass Academy V. Middle School,20144.15181,1700.175824,28567.70352,2020
12X273,Frederick Douglass Academy V. Middle School,17653.99,1303.15,25631.14,2019
12X273,Frederick Douglass Academy V. Middle School,16488.65598,1191.138393,24243.97802,2018
12X286,Fannie Lou Hamer Middle School,24330.80061,2784.658527,35692.23439,2022
12X286,Fannie Lou Hamer Middle School,20736.50343,1634.303571,29113.04406,2021
12X286,Fannie Lou Hamer Middle School,19967.85458,1423.942238,28115.17271,2020
12X286,Fannie Lou Hamer Middle School,18983.7,1380.2,27037.91,2019
12X286,Fannie Lou Hamer Middle School,19095.62628,1640.32971,27300.13963,2018
12X316,KAPPA III,17535.96141,2785.946951,28898.68362,2022
12X316,KAPPA III,15722.77656,1444.087464,23909.10109,2021
12X316,KAPPA III,14420.10708,939.2037534,22082.68672,2020
12X316,KAPPA III,13633.07,1142.14,21449.21,2019
12X316,KAPPA III,13592.56813,1066.288312,21223.04008,2018
12X318,"I.S. X318 Math, Science & Technology Through Arts",24739.1745,3384.565969,36700.51572,2022
12X318,"I.S. X318 Math, Science & Technology Through Arts",19824.23739,1817.60177,28384.07622,2021
12X318,"I.S. X318 Math, Science & Technology Through Arts",19995.17758,1744.52381,28463.07727,2020
12X318,"I.S. X318 Math, Science & Technology Through Arts",18422.69,1697.4,26794.09,2019
12X318,"I.S. X318 Math, Science & Technology Through Arts",17561.42198,1843.238281,25968.84391,2018
12X341,Accion Academy,20966.46501,3311.837167,32855.07744,2022
12X341,Accion Academy,20936.49382,1620.271955,29299.00284,2021
12X341,Accion Academy,19641.34653,2720.607977,29085.33039,2020
12X341,Accion Academy,22011.19,2005.53,30690.72,2019
12X341,Accion Academy,17198.95225,1433.370861,25196.50675,2018
12X383,Emolior Academy,16852.37362,2751.367895,28180.51677,2022
12X383,Emolior Academy,16238.76836,1264.686327,24245.69176,2021
12X383,Emolior Academy,15640.22807,991.2737752,23354.87773,2020
12X383,Emolior Academy,17205.45,1129.67,25009.11,2019
12X383,Emolior Academy,16962.50731,1120.92278,24647.61374,2018
13K113,M.S. 113 Ronald Edmonds Learning Center,21542.88055,3855.651769,33975.30757,2022
13K113,M.S. 113 Ronald Edmonds Learning Center,18787.03886,2134.604938,27663.88086,2021
13K113,M.S. 113 Ronald Edmonds Learning Center,17989.1059,1516.256614,26228.7384,2020
13K113,M.S. 113 Ronald Edmonds Learning Center,18148.48,1598.75,26421.23,2019
13K113,M.S. 113 Ronald Edmonds Learning Center,18607.22151,3258.452459,28429.85762,2018
13K265,Dr. Susan S. McKinney Secondary School of the Arts,21464.42236,3159.533603,33200.73122,2022
13K265,Dr. Susan S. McKinney Secondary School of the Arts,22632.33431,1855.198502,31229.76987,2021
13K265,Dr. Susan S. McKinney Secondary School of the Arts,24576.30384,2176.11157,33475.7913,2020
13K265,Dr. Susan S. McKinney Secondary School of the Arts,18438.97,1787.55,26900.52,2019
13K265,Dr. Susan S. McKinney Secondary School of the Arts,17864.79982,1351.716216,25780.69968,2018
13K266,M.S. K266 - Park Place Community Middle School,30243.90867,2655.883156,41476.56708,2022
13K266,M.S. K266 - Park Place Community Middle School,22278.21893,1230.005952,30250.46195,2021
13K266,M.S. K266 - Park Place Community Middle School,19611.72469,1070.75,27405.85057,2020
13K266,M.S. K266 - Park Place Community Middle School,20969.17,1595.71,29238.88,2019
13K266,M.S. K266 - Park Place Community Middle School,20957.68406,1149.54375,28671.41146,2018
13K301,Restoration Academy,34511.45814,6415.174906,49503.4083,2022
13K301,Satellite East Middle School,34100.21345,1299.02381,42141.47433,2021
13K301,Satellite East Middle School,31308.96165,1153.811765,39186.1493,2020
13K301,Satellite East Middle School,27465.64,1107.09,35246.73,2019
13K301,Satellite East Middle School,26635.57871,1962.888889,35162.65124,2018
13K313,Dock Street School for STEAM Studies,19728.25832,698.2390605,29003.27264,2022
13K313,Dock Street School for STEAM Studies,18733.34903,184.4689655,25660.05506,2021
13K313,Dock Street School for STEAM Studies,18948.65556,565.2377622,26237.26921,2020
13K313,Dock Street School for STEAM Studies,17744.74,516.77,24935.52,2019
13K313,Dock Street School for STEAM Studies,19606.44311,469.2060302,26639.83278,2018
13K351,The Urban Assembly Unison School,23327.43191,2116.380757,34020.58793,2022
13K351,The Urban Assembly Unison School,20640.14316,1203.760204,28586.14043,2021
13K351,The Urban Assembly Unison School,23176.65226,929.7134146,30829.74156,2020
13K351,The Urban Assembly Unison School,20369.12,1350.42,28393.54,2019
13K351,The Urban Assembly Unison School,21610.75849,2940.053691,31114.99583,2018
13K492,Academy of Arts and Letters,16560.3428,1231.193244,26368.3113,2022
13K492,Academy of Arts and Letters,18896.60663,752.6488414,26391.49254,2021
